feature,age_pearson,abs_corr,modality
ATAC__CD8_Tem__chr16:2841861-2842362,-0.4255528349887283,0.4255528349887283,ATAC
ATAC__CD4_Naïve__chr2:216693044-216693545,-0.4243765227690144,0.4243765227690144,ATAC
ATAC__cMono__chr1:207822598-207823099,0.4242253411076029,0.4242253411076029,ATAC
ATAC__CD4_Naïve__chr10:31321353-31321854,-0.42067766814850455,0.42067766814850455,ATAC
ATAC__CD4_Naïve__chr14:59919853-59920354,-0.4206029870616132,0.4206029870616132,ATAC
ATAC__CD4_Naïve__chr22:20810539-20811040,-0.4187206727653321,0.4187206727653321,ATAC
ATAC__CD4_Naïve__chr10:34251136-34251637,-0.4177864015858977,0.4177864015858977,ATAC
ATAC__CD8_Tem__chr20:51493401-51493902,-0.41748412781093297,0.41748412781093297,ATAC
ATAC__CD4_Naïve__chr8:38362562-38363063,0.41665948279976206,0.41665948279976206,ATAC
ATAC__CD4_Naïve__chr10:3811363-3811864,0.4156513070452258,0.4156513070452258,ATAC
ATAC__CD8_Tem__chr15:31265552-31266053,-0.4153639618500836,0.4153639618500836,ATAC
ATAC__CD4_Tcm__chr16:68235968-68236469,-0.41522953642093013,0.41522953642093013,ATAC
ATAC__CD4_Naïve__chr1:152392768-152393269,0.41517245835066324,0.41517245835066324,ATAC
ATAC__CD4_Naïve__chr2:38682057-38682558,0.41277160046296196,0.41277160046296196,ATAC
ATAC__CD4_Helper__chr2:105837034-105837535,0.41244336134806237,0.41244336134806237,ATAC
ATAC__CD4_Naïve__chr1:109397791-109398292,-0.41226336727375207,0.41226336727375207,ATAC
ATAC__Prolif.T__chr19:2476382-2476883,-0.4108613303740931,0.4108613303740931,ATAC
ATAC__CD4_Tcm__chr16:89548998-89549499,0.4103147232626688,0.4103147232626688,ATAC
ATAC__CD8_Tem__chr11:124920707-124921208,-0.4093671147830653,0.4093671147830653,ATAC
ATAC__CD4_Naïve__chr17:75242296-75242797,0.40831356335112096,0.40831356335112096,ATAC
ATAC__CD4_Naïve__chr20:52972124-52972625,0.4081978992572437,0.4081978992572437,ATAC
ATAC__CD4_Naïve__chr5:132020138-132020639,0.40809838327545644,0.40809838327545644,ATAC
ATAC__CD4_Naïve__chr16:88470208-88470709,-0.40766057626036234,0.40766057626036234,ATAC
ATAC__CD8_Tem__chr19:2476382-2476883,-0.4073798242154904,0.4073798242154904,ATAC
ATAC__CD4_Naïve__chr9:92664649-92665150,-0.4072187065588771,0.4072187065588771,ATAC
ATAC__CD4_Naïve__chr16:10964747-10965248,0.40703001197056843,0.40703001197056843,ATAC
ATAC__CD8_Tem__chr8:144687686-144688187,-0.4038290284942874,0.4038290284942874,ATAC
ATAC__CD4_Naïve__chr20:51480569-51481070,0.40312627543463464,0.40312627543463464,ATAC
ATAC__CD8_CTL__chr6:80454172-80454673,0.4019702092014623,0.4019702092014623,ATAC
ATAC__CD4_Tcm__chr16:29827062-29827563,0.40189228422209017,0.40189228422209017,ATAC
ATAC__CD8_Tem__chr3:4868806-4869307,-0.4017411780017792,0.4017411780017792,ATAC
ATAC__CD8_Tem__chr19:19540346-19540847,-0.4012525622602833,0.4012525622602833,ATAC
ATAC__γδT2__chr1:210332783-210333284,0.4011488291323368,0.4011488291323368,ATAC
ATAC__CD4_Naïve__chr15:91336646-91337147,0.40106732937498174,0.40106732937498174,ATAC
ATAC__CD4_Tcm__chr1:227774038-227774539,0.40073726717744007,0.40073726717744007,ATAC
ATAC__CD4_Naïve__chr2:213157256-213157757,-0.40043048003941867,0.40043048003941867,ATAC
ATAC__CD4_Tcm__chr4:74632586-74633087,0.4000153920478899,0.4000153920478899,ATAC
ATAC__CD4_Naïve__chr17:76063807-76064308,0.39923515702393125,0.39923515702393125,ATAC
ATAC__CD4_Helper__chr1:237736674-237737175,0.39866274202132246,0.39866274202132246,ATAC
ATAC__CD8_CTL__chr9:127927318-127927819,-0.3984957434351761,0.3984957434351761,ATAC
ATAC__CD4_Naïve__chrX:69615697-69616198,0.3977822043555179,0.3977822043555179,ATAC
ATAC__CD4_Naïve__chr9:37529106-37529607,0.39717653235340733,0.39717653235340733,ATAC
ATAC__CD4_Naïve__chrX:85243747-85244248,-0.3969825535602829,0.3969825535602829,ATAC
ATAC__CD4_Naïve__chr6:21883469-21883970,-0.39637665940393285,0.39637665940393285,ATAC
ATAC__CD4_Naïve__chr4:69661057-69661558,0.3955472305345235,0.3955472305345235,ATAC
ATAC__CD4_Tcm__chr11:95688395-95688896,0.39542018671947965,0.39542018671947965,ATAC
ATAC__CD4_Naïve__chr2:147288096-147288597,0.39416148642141596,0.39416148642141596,ATAC
ATAC__CD8_CTL__chr11:124920707-124921208,-0.3938132379876321,0.3938132379876321,ATAC
ATAC__CD4_Naïve__chr3:15347368-15347869,0.3924660455886406,0.3924660455886406,ATAC
ATAC__CD4_Naïve__chr5:68275259-68275760,0.39211815778757314,0.39211815778757314,ATAC
ATAC__CD8_Tem__chr5:170275277-170275778,-0.3919683043109564,0.3919683043109564,ATAC
ATAC__CD4_Naïve__chr10:14599097-14599598,-0.39138964872709714,0.39138964872709714,ATAC
ATAC__CD4_Naïve__chr4:2297664-2298165,-0.3911466782770943,0.3911466782770943,ATAC
ATAC__CD8_Tem__chr21:46304854-46305355,-0.39062796329651966,0.39062796329651966,ATAC
ATAC__CD4_Naïve__chr16:84765855-84766356,0.3895131225797499,0.3895131225797499,ATAC
ATAC__CD4_Treg__chr1:240576164-240576665,0.38937238682538067,0.38937238682538067,ATAC
ATAC__CD8_Tem__chr11:65880909-65881410,-0.3883772342682583,0.3883772342682583,ATAC
ATAC__CD4_Naïve__chr1:57307343-57307844,0.387305406798921,0.387305406798921,ATAC
ATAC__CD4_Naïve__chr4:2172761-2173262,-0.3870502348406888,0.3870502348406888,ATAC
ATAC__CD4_Naïve__chr8:59107694-59108195,-0.386909850257165,0.386909850257165,ATAC
ATAC__CD4_Tcm__chr4:108165518-108166019,0.386275044285466,0.386275044285466,ATAC
ATAC__CD4_Tcm__chr1:240666506-240667007,0.38564822650720404,0.38564822650720404,ATAC
ATAC__CD8_Tem__chr6:33432007-33432508,-0.3855842747382275,0.3855842747382275,ATAC
ATAC__CD4_Treg__chr1:240666506-240667007,0.38521816523045443,0.38521816523045443,ATAC
ATAC__DC__chr14:105501639-105502140,0.3851122006886606,0.3851122006886606,ATAC
ATAC__CD4_Naïve__chr9:1366234-1366735,0.3849782459208063,0.3849782459208063,ATAC
ATAC__CD4_Tcm__chr7:39589687-39590188,0.38477131397622494,0.38477131397622494,ATAC
ATAC__γδT2__chr2:96594523-96595024,0.38394790566988507,0.38394790566988507,ATAC
ATAC__CD8_Tem__chr9:132670916-132671417,-0.3838001870673413,0.3838001870673413,ATAC
ATAC__CD4_Tcm__chr1:228212861-228213362,-0.3832894603815188,0.3832894603815188,ATAC
ATAC__CD4_Naïve__chr9:117825893-117826394,0.3831130732701914,0.3831130732701914,ATAC
ATAC__γδT2__chr7:50316243-50316744,-0.3825727050173301,0.3825727050173301,ATAC
ATAC__CD4_Helper__chr17:17177063-17177564,0.38039945638854716,0.38039945638854716,ATAC
ATAC__γδT2__chr9:107410373-107410874,0.3803819634835166,0.3803819634835166,ATAC
ATAC__CD4_Naïve__chr19:50658021-50658522,-0.3793508470996338,0.3793508470996338,ATAC
ATAC__CD4_Tcm__chr12:74900202-74900703,0.37896911716023446,0.37896911716023446,ATAC
ATAC__CD4_Naïve__chr10:22246875-22247376,0.3788478380189394,0.3788478380189394,ATAC
ATAC__CD8_Tem__chr20:32482584-32483085,-0.3786352826899834,0.3786352826899834,ATAC
ATAC__CD4_Naïve__chr19:11092114-11092615,0.378296213499201,0.378296213499201,ATAC
ATAC__CD4_Naïve__chr16:56262103-56262604,0.37751346653412954,0.37751346653412954,ATAC
ATAC__CD4_Naïve__chr18:2644476-2644977,0.37734414336680555,0.37734414336680555,ATAC
ATAC__CD4_Tcm__chr15:91320044-91320545,0.377333597211516,0.377333597211516,ATAC
ATAC__Prolif.T__chr20:62007054-62007555,0.3756689222833499,0.3756689222833499,ATAC
ATAC__CD4_Naïve__chr9:16179535-16180036,-0.3745926993466138,0.3745926993466138,ATAC
ATAC__CD8_Tem__chr12:121537054-121537555,-0.3741988495959851,0.3741988495959851,ATAC
ATAC__CD8_Tem__chr5:178590159-178590660,-0.3740492759515498,0.3740492759515498,ATAC
ATAC__γδT2__chr21:46537154-46537655,0.3730628361064351,0.3730628361064351,ATAC
ATAC__CD4_Tcm__chr8:89765748-89766249,0.3729973820103068,0.3729973820103068,ATAC
ATAC__CD8_Tem__chr8:2127257-2127758,-0.3723184720728473,0.3723184720728473,ATAC
ATAC__CD4_Naïve__chr6:155171114-155171615,0.3722252332924582,0.3722252332924582,ATAC
ATAC__CD4_Naïve__chr13:20160874-20161375,-0.3719259497770186,0.3719259497770186,ATAC
ATAC__CD4_Tcm__chr8:121348715-121349216,0.37176772179425255,0.37176772179425255,ATAC
ATAC__CD4_Tcm__chr2:174902454-174902955,0.3714621626857744,0.3714621626857744,ATAC
ATAC__Transit.NK__chr16:2294984-2295485,0.37145312462839525,0.37145312462839525,ATAC
ATAC__CD4_Tcm__chr10:65501140-65501641,0.3709028184837184,0.3709028184837184,ATAC
ATAC__CD8_Tem__chr22:43923505-43924006,-0.3703432325317517,0.3703432325317517,ATAC
ATAC__CD4_Naïve__chr5:172180883-172181384,-0.37023023197328975,0.37023023197328975,ATAC
ATAC__Prolif.T__chr1:181090013-181090514,-0.36972099725167984,0.36972099725167984,ATAC
ATAC__CD4_Naïve__chr5:172918996-172919497,-0.3692056741601239,0.3692056741601239,ATAC
ATAC__CD4_Tcm__chr8:81569178-81569679,0.3680349208204633,0.3680349208204633,ATAC
ATAC__DC__chr16:30728727-30729228,0.3677258659486569,0.3677258659486569,ATAC
ATAC__CD8_CTL__chr1:227934762-227935263,0.3676532076726155,0.3676532076726155,ATAC
ATAC__CD4_Tcm__chr10:6083692-6084193,0.36761995602024755,0.36761995602024755,ATAC
ATAC__CD4_Naïve__chr6:11728328-11728829,0.36760791618273503,0.36760791618273503,ATAC
ATAC__CD4_Naïve__chr4:98688915-98689416,0.36760781255890357,0.36760781255890357,ATAC
ATAC__NKbright__chr11:19970800-19971301,0.3675251966457047,0.3675251966457047,ATAC
ATAC__CD4_Naïve__chr9:114718773-114719274,0.36752470137366056,0.36752470137366056,ATAC
ATAC__CD4_Tcm__chr3:71415610-71416111,0.3674972037094546,0.3674972037094546,ATAC
ATAC__CD4_Naïve__chrX:119885855-119886356,0.36727549787940167,0.36727549787940167,ATAC
ATAC__CD4_Naïve__chr22:39993947-39994448,-0.3668210664475893,0.3668210664475893,ATAC
ATAC__CD8_Tem__chr6:33430890-33431391,-0.366466103198035,0.366466103198035,ATAC
ATAC__CD8_Tem__chr2:96869829-96870330,-0.3658711946863774,0.3658711946863774,ATAC
ATAC__CD8_CTL__chr1:228212861-228213362,-0.3657647531356412,0.3657647531356412,ATAC
ATAC__CD4_Tcm__chr4:108107975-108108476,0.365279992068601,0.365279992068601,ATAC
ATAC__CD8_Tem__chr1:1000639-1001140,-0.36515165497081975,0.36515165497081975,ATAC
ATAC__CD4_Naïve__chr8:141244797-141245298,0.36473248736675434,0.36473248736675434,ATAC
ATAC__CD4_Helper__chr1:240666506-240667007,0.3645745393452703,0.3645745393452703,ATAC
ATAC__CD4_Naïve__chr12:22396289-22396790,0.3644485666766784,0.3644485666766784,ATAC
ATAC__CD8_Tem__chr19:18430046-18430547,-0.3641980517882173,0.3641980517882173,ATAC
ATAC__γδT2__chr3:43016877-43017378,0.3638356623664483,0.3638356623664483,ATAC
ATAC__CD4_Naïve__chr8:133303090-133303591,0.36368214645704466,0.36368214645704466,ATAC
ATAC__CD8_CTL__chr4:141307199-141307700,0.36340295057098293,0.36340295057098293,ATAC
ATAC__CD4_Naïve__chr4:74099080-74099581,-0.3630092102005557,0.3630092102005557,ATAC
ATAC__CD4_Naïve__chr6:149485267-149485768,0.3619080362828049,0.3619080362828049,ATAC
ATAC__CD8_Tem__chr5:127030978-127031479,-0.36131788241721646,0.36131788241721646,ATAC
ATAC__CD4_Tcm__chr22:36830545-36831046,0.3610734409280281,0.3610734409280281,ATAC
ATAC__CD8_CTL__chr1:193569641-193570142,0.36060188164701945,0.36060188164701945,ATAC
ATAC__CD4_Treg__chr13:50914816-50915317,0.36051921741393583,0.36051921741393583,ATAC
ATAC__CD8_Tem__chr22:47090904-47091405,-0.36030301153269595,0.36030301153269595,ATAC
ATAC__CD4_Naïve__chr9:135701389-135701890,-0.35972405062303436,0.35972405062303436,ATAC
ATAC__CD4_Naïve__chr10:116147491-116147992,-0.35970806916144266,0.35970806916144266,ATAC
ATAC__CD8_Tem__chr1:182614791-182615292,-0.3593560419551667,0.3593560419551667,ATAC
ATAC__CD4_Tcm__chr2:230254515-230255016,0.35926525484895616,0.35926525484895616,ATAC
ATAC__CD4_Naïve__chr2:110847012-110847513,-0.35890000399556327,0.35890000399556327,ATAC
ATAC__CD8_Tem__chr16:27313694-27314195,-0.3585480127956301,0.3585480127956301,ATAC
ATAC__CD4_Tcm__chr2:68427190-68427691,0.3578046453026057,0.3578046453026057,ATAC
ATAC__CD4_Helper__chr8:121822705-121823206,0.35762936125551387,0.35762936125551387,ATAC
ATAC__cMono__chr1:31937578-31938079,-0.35736529899852243,0.35736529899852243,ATAC
ATAC__CD4_Tcm__chr17:64929710-64930211,0.3568287148164857,0.3568287148164857,ATAC
ATAC__CD8_CTL__chr17:76681640-76682141,0.3566630944964718,0.3566630944964718,ATAC
ATAC__CD8_CTL__chr4:101039315-101039816,0.3564975920731639,0.3564975920731639,ATAC
ATAC__CD8_Tem__chr1:241639527-241640028,-0.3563358319114237,0.3563358319114237,ATAC
ATAC__CD4_Treg__chr15:87597630-87598131,0.35632674949996335,0.35632674949996335,ATAC
ATAC__CD4_Tcm__chrX:106607982-106608483,0.3561024276755085,0.3561024276755085,ATAC
ATAC__CD8_CTL__chr2:142868150-142868651,0.3558085017188262,0.3558085017188262,ATAC
ATAC__CD4_Tcm__chr18:77102504-77103005,0.3555917326899592,0.3555917326899592,ATAC
ATAC__CD8_Tem__chr15:28832002-28832503,-0.3555778730446861,0.3555778730446861,ATAC
ATAC__CD8_CTL__chrX:78651078-78651579,0.3550567998706978,0.3550567998706978,ATAC
ATAC__CD4_Tcm__chr14:31947683-31948184,0.35473976817738906,0.35473976817738906,ATAC
ATAC__CD8_Tem__chr16:53131466-53131967,-0.35458864892176584,0.35458864892176584,ATAC
ATAC__CD4_Helper__chr10:3775228-3775729,0.35433897025716654,0.35433897025716654,ATAC
ATAC__Prolif.T__chr19:38684343-38684844,0.354054023708461,0.354054023708461,ATAC
ATAC__CD4_Tcm__chr12:92297847-92298348,0.35401528288224476,0.35401528288224476,ATAC
ATAC__DC__chr5:150396132-150396633,0.35383115067756554,0.35383115067756554,ATAC
ATAC__CD4_Naïve__chr2:100924656-100925157,0.3534666251427981,0.3534666251427981,ATAC
ATAC__cMono__chr7:2540648-2541149,0.3531247232732593,0.3531247232732593,ATAC
ATAC__CD4_Tcm__chr3:114285642-114286143,0.3531015577726212,0.3531015577726212,ATAC
ATAC__CD8_CTL__chr7:2851373-2851874,0.35305145632180807,0.35305145632180807,ATAC
ATAC__CD4_Naïve__chr7:25028577-25029078,0.35295448851117467,0.35295448851117467,ATAC
ATAC__γδT2__chr14:90368886-90369387,0.35259287697445035,0.35259287697445035,ATAC
ATAC__CD4_Tcm__chr8:37871011-37871512,-0.3521797555788924,0.3521797555788924,ATAC
ATAC__CD4_Naïve__chr2:168476789-168477290,-0.3519037059278997,0.3519037059278997,ATAC
ATAC__CD8_CTL__chr3:41419294-41419795,0.35186648031414663,0.35186648031414663,ATAC
ATAC__CD4_Naïve__chr21:14533910-14534411,0.35180678679270255,0.35180678679270255,ATAC
ATAC__CD4_Naïve__chr11:128840078-128840579,0.3517855854364517,0.3517855854364517,ATAC
ATAC__CD4_Naïve__chr19:50713416-50713917,-0.3515905272328766,0.3515905272328766,ATAC
ATAC__CD8_CTL__chr7:128422864-128423365,0.35099099017122737,0.35099099017122737,ATAC
ATAC__CD4_Tcm__chr10:97851689-97852190,0.35065813967645065,0.35065813967645065,ATAC
ATAC__CD8_Naïve__chr14:22887950-22888451,-0.3504212183414612,0.3504212183414612,ATAC
ATAC__CD4_Tcm__chr3:15313423-15313924,0.3503381419212595,0.3503381419212595,ATAC
ATAC__CD8_CTL__chr5:142006904-142007405,0.3498923719693224,0.3498923719693224,ATAC
ATAC__CD8_Tem__chr1:76074388-76074889,-0.34963563659147273,0.34963563659147273,ATAC
ATAC__CD4_Tcm__chr9:15121572-15122073,0.34949144974720137,0.34949144974720137,ATAC
ATAC__CD4_Treg__chrX:154351545-154352046,0.34931240976643463,0.34931240976643463,ATAC
ATAC__CD4_Naïve__chr6:149480896-149481397,0.34915233834877957,0.34915233834877957,ATAC
ATAC__Prolif.T__chr9:35638690-35639191,0.3489533197915854,0.3489533197915854,ATAC
ATAC__CD8_CTL__chr16:2294984-2295485,0.3488624869589086,0.3488624869589086,ATAC
ATAC__Prolif.T__chr11:82971583-82972084,0.34863719821710387,0.34863719821710387,ATAC
ATAC__CD4_Naïve__chr2:213232991-213233492,-0.3484743252316593,0.3484743252316593,ATAC
ATAC__Prolif.T__chr13:80478007-80478508,0.347993711555478,0.347993711555478,ATAC
ATAC__CD8_CTL__chr11:134402360-134402861,0.3479669754294072,0.3479669754294072,ATAC
ATAC__CD8_CTL__chr6:42291933-42292434,0.3479129908229584,0.3479129908229584,ATAC
ATAC__CD8_Tem__chr4:109302678-109303179,-0.34781426350744404,0.34781426350744404,ATAC
ATAC__CD4_Tcm__chr18:70658938-70659439,0.3470789882701915,0.3470789882701915,ATAC
ATAC__CD4_Tcm__chr13:113385402-113385903,0.3470374093993555,0.3470374093993555,ATAC
ATAC__NKT__chr19:2476382-2476883,-0.3469734596222062,0.3469734596222062,ATAC
ATAC__Plasma__chr8:53843039-53843540,-0.34689158488658123,0.34689158488658123,ATAC
ATAC__CD8_CTL__chr6:116392557-116393058,0.34673356021699736,0.34673356021699736,ATAC
ATAC__CD8_CTL__chr8:41477236-41477737,0.34657660516806327,0.34657660516806327,ATAC
ATAC__CD8_Tem__chr19:18261140-18261641,-0.34654186873853077,0.34654186873853077,ATAC
ATAC__CD4_Naïve__chr21:41766860-41767361,-0.346254901098019,0.346254901098019,ATAC
ATAC__NKbright__chr2:207423760-207424261,0.3459341288868377,0.3459341288868377,ATAC
ATAC__CD4_Naïve__chr1:237736674-237737175,0.3457656726513264,0.3457656726513264,ATAC
ATAC__CD8_CTL__chr2:207423760-207424261,0.345336670033798,0.345336670033798,ATAC
ATAC__CD8_CTL__chr7:22675844-22676345,0.34528306677355514,0.34528306677355514,ATAC
ATAC__immature_T__chr16:68752539-68753040,0.34524296332504434,0.34524296332504434,ATAC
ATAC__CD4_Tcm__chr13:27426914-27427415,0.3451688721536914,0.3451688721536914,ATAC
ATAC__CD8_Tem__chr1:2305019-2305520,-0.34497742104932566,0.34497742104932566,ATAC
ATAC__CD8_Tem__chr3:194070682-194071183,-0.3449655137275273,0.3449655137275273,ATAC
ATAC__CD4_Tcm__chr10:62694518-62695019,0.34496139783568863,0.34496139783568863,ATAC
ATAC__DC__chr5:150400390-150400891,0.34451328648265206,0.34451328648265206,ATAC
ATAC__cMono__chr19:55519266-55519767,-0.34445237578517796,0.34445237578517796,ATAC
ATAC__CD4_Naïve__chr8:128540415-128540916,0.3443624877850483,0.3443624877850483,ATAC
ATAC__Prolif.T__chr10:126011956-126012457,0.3440803210445054,0.3440803210445054,ATAC
ATAC__immature_T__chr5:179023530-179024031,-0.3438030104665296,0.3438030104665296,ATAC
ATAC__CD8_Tem__chr6:149864115-149864616,-0.3437477872608815,0.3437477872608815,ATAC
ATAC__CD4_Helper__chr6:22148331-22148832,-0.3432973655836317,0.3432973655836317,ATAC
ATAC__CD4_Naïve__chr2:15155849-15156350,-0.343287940631064,0.343287940631064,ATAC
ATAC__CD8_CTL__chr20:35489617-35490118,0.3430959659530611,0.3430959659530611,ATAC
ATAC__CD8_CTL__chr1:20931876-20932377,0.34276380590906735,0.34276380590906735,ATAC
ATAC__CD8_CTL__chr1:54813036-54813537,0.34275989509071486,0.34275989509071486,ATAC
ATAC__CD4_Tcm__chr20:21557587-21558088,0.3427485672010119,0.3427485672010119,ATAC
ATAC__CD8_Naïve__chr2:39229779-39230280,-0.3423975354809738,0.3423975354809738,ATAC
ATAC__CD8_Tem__chr19:11887960-11888461,-0.3419022577185478,0.3419022577185478,ATAC
ATAC__CD4_Naïve__chr20:52973074-52973575,0.3417276244069695,0.3417276244069695,ATAC
ATAC__CD4_Tcm__chr2:147297750-147298251,0.34092148988408566,0.34092148988408566,ATAC
ATAC__CD4_Tcm__chr4:89029598-89030099,0.34067040581463137,0.34067040581463137,ATAC
ATAC__CD4_Tcm__chr10:133335856-133336357,-0.3406075232643347,0.3406075232643347,ATAC
ATAC__Prolif.T__chr8:71841995-71842496,0.3405327882249576,0.3405327882249576,ATAC
